,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,day_of_week,datetime
1207,08/01/2016 4:35,27,1,100,4,08/01/2016 4:35
1208,08/01/2016 4:40,22,1,100,4,08/01/2016 4:40
1209,08/01/2016 4:45,36,1,100,4,08/01/2016 4:45
1210,08/01/2016 4:50,33,1,100,4,08/01/2016 4:50
1211,08/01/2016 4:55,25,1,100,4,08/01/2016 4:55
1212,08/01/2016 5:00,54,1,100,4,08/01/2016 5:00
1213,08/01/2016 5:05,45,1,100,4,08/01/2016 5:05
1214,08/01/2016 5:10,41,1,100,4,08/01/2016 5:10
1215,08/01/2016 5:15,48,1,100,4,08/01/2016 5:15
1216,08/01/2016 5:20,49,1,100,4,08/01/2016 5:20
1217,08/01/2016 5:25,56,1,100,4,08/01/2016 5:25
1218,08/01/2016 5:30,48,1,100,4,08/01/2016 5:30
1219,08/01/2016 5:35,82,1,100,4,08/01/2016 5:35
1220,08/01/2016 5:40,90,1,100,4,08/01/2016 5:40
1221,08/01/2016 5:45,86,1,100,4,08/01/2016 5:45
1222,08/01/2016 5:50,92,1,100,4,08/01/2016 5:50
1223,08/01/2016 5:55,81,1,100,4,08/01/2016 5:55
1224,08/01/2016 6:00,90,1,100,4,08/01/2016 6:00
1225,08/01/2016 6:05,82,1,100,4,08/01/2016 6:05
1226,08/01/2016 6:10,93,1,100,4,08/01/2016 6:10
1227,08/01/2016 6:15,118,1,100,4,08/01/2016 6:15
1228,08/01/2016 6:20,116,1,100,4,08/01/2016 6:20
1229,08/01/2016 6:25,132,1,100,4,08/01/2016 6:25
1230,08/01/2016 6:30,133,1,100,4,08/01/2016 6:30
1231,08/01/2016 6:35,154,1,100,4,08/01/2016 6:35
1232,08/01/2016 6:40,144,1,100,4,08/01/2016 6:40
1233,08/01/2016 6:45,171,1,100,4,08/01/2016 6:45
1234,08/01/2016 6:50,144,1,100,4,08/01/2016 6:50
1235,08/01/2016 6:55,159,1,100,4,08/01/2016 6:55
1236,08/01/2016 7:00,153,1,100,4,08/01/2016 7:00
1237,08/01/2016 7:05,158,1,100,4,08/01/2016 7:05
1238,08/01/2016 7:10,154,1,100,4,08/01/2016 7:10
1239,08/01/2016 7:15,139,1,100,4,08/01/2016 7:15
1240,08/01/2016 7:20,130,1,100,4,08/01/2016 7:20
1241,08/01/2016 7:25,122,1,100,4,08/01/2016 7:25
1242,08/01/2016 7:30,108,1,100,4,08/01/2016 7:30
1243,08/01/2016 7:35,99,1,100,4,08/01/2016 7:35
1244,08/01/2016 7:40,85,1,100,4,08/01/2016 7:40
1245,08/01/2016 7:45,87,1,100,4,08/01/2016 7:45
1246,08/01/2016 7:50,66,1,100,4,08/01/2016 7:50
1247,08/01/2016 7:55,79,1,100,4,08/01/2016 7:55
1248,08/01/2016 8:00,97,1,100,4,08/01/2016 8:00
1249,08/01/2016 8:05,101,1,100,4,08/01/2016 8:05
1250,08/01/2016 8:10,86,1,100,4,08/01/2016 8:10
1251,08/01/2016 8:15,88,1,100,4,08/01/2016 8:15
1252,08/01/2016 8:20,79,1,100,4,08/01/2016 8:20
1253,08/01/2016 8:25,95,1,100,4,08/01/2016 8:25
1254,08/01/2016 8:30,72,1,100,4,08/01/2016 8:30
1255,08/01/2016 8:35,75,1,100,4,08/01/2016 8:35
1256,08/01/2016 8:40,77,1,100,4,08/01/2016 8:40
1257,08/01/2016 8:45,81,1,100,4,08/01/2016 8:45
1258,08/01/2016 8:50,83,1,100,4,08/01/2016 8:50
1259,08/01/2016 8:55,88,1,100,4,08/01/2016 8:55
1260,08/01/2016 9:00,82,1,100,4,08/01/2016 9:00
1261,08/01/2016 9:05,66,1,100,4,08/01/2016 9:05
1262,08/01/2016 9:10,88,1,100,4,08/01/2016 9:10
1263,08/01/2016 9:15,103,1,100,4,08/01/2016 9:15
1264,08/01/2016 9:20,104,1,100,4,08/01/2016 9:20
1265,08/01/2016 9:25,104,1,100,4,08/01/2016 9:25
1266,08/01/2016 9:30,116,1,100,4,08/01/2016 9:30
1267,08/01/2016 9:35,116,1,100,4,08/01/2016 9:35
1268,08/01/2016 9:40,126,1,100,4,08/01/2016 9:40
1269,08/01/2016 9:45,85,1,100,4,08/01/2016 9:45
1270,08/01/2016 9:50,137,1,100,4,08/01/2016 9:50
1271,08/01/2016 9:55,116,1,100,4,08/01/2016 9:55
1272,08/01/2016 10:00,100,1,100,4,08/01/2016 10:00
1273,08/01/2016 10:05,86,1,100,4,08/01/2016 10:05
1274,08/01/2016 10:10,94,1,100,4,08/01/2016 10:10
1275,08/01/2016 10:15,119,1,100,4,08/01/2016 10:15
1276,08/01/2016 10:20,96,1,100,4,08/01/2016 10:20
1277,08/01/2016 10:25,109,1,100,4,08/01/2016 10:25
1278,08/01/2016 10:30,109,1,100,4,08/01/2016 10:30
1279,08/01/2016 10:35,116,1,100,4,08/01/2016 10:35
1280,08/01/2016 10:40,117,1,100,4,08/01/2016 10:40
1281,08/01/2016 10:45,113,1,100,4,08/01/2016 10:45
1282,08/01/2016 10:50,102,1,100,4,08/01/2016 10:50
1283,08/01/2016 10:55,100,1,100,4,08/01/2016 10:55
1284,08/01/2016 11:00,102,1,100,4,08/01/2016 11:00
1285,08/01/2016 11:05,85,1,100,4,08/01/2016 11:05
1286,08/01/2016 11:10,99,1,100,4,08/01/2016 11:10
1287,08/01/2016 11:15,116,1,100,4,08/01/2016 11:15
1288,08/01/2016 11:20,87,1,100,4,08/01/2016 11:20
1289,08/01/2016 11:25,86,1,100,4,08/01/2016 11:25
1290,08/01/2016 11:30,114,1,100,4,08/01/2016 11:30
1291,08/01/2016 11:35,112,1,100,4,08/01/2016 11:35
1292,08/01/2016 11:40,120,1,100,4,08/01/2016 11:40
1293,08/01/2016 11:45,115,1,100,4,08/01/2016 11:45
1294,08/01/2016 11:50,118,1,100,4,08/01/2016 11:50
1295,08/01/2016 11:55,98,1,100,4,08/01/2016 11:55
1296,08/01/2016 12:00,109,1,100,4,08/01/2016 12:00
1297,08/01/2016 12:05,98,1,100,4,08/01/2016 12:05
1298,08/01/2016 12:10,79,1,100,4,08/01/2016 12:10
1299,08/01/2016 12:15,104,1,100,4,08/01/2016 12:15
1300,08/01/2016 12:20,104,1,100,4,08/01/2016 12:20
1301,08/01/2016 12:25,83,1,100,4,08/01/2016 12:25
1302,08/01/2016 12:30,97,1,100,4,08/01/2016 12:30
1303,08/01/2016 12:35,100,1,100,4,08/01/2016 12:35
1304,08/01/2016 12:40,101,1,100,4,08/01/2016 12:40
1305,08/01/2016 12:45,95,1,100,4,08/01/2016 12:45
1306,08/01/2016 12:50,110,1,100,4,08/01/2016 12:50
1307,08/01/2016 12:55,87,1,100,4,08/01/2016 12:55
1308,08/01/2016 13:00,93,1,100,4,08/01/2016 13:00
1309,08/01/2016 13:05,103,1,100,4,08/01/2016 13:05
1310,08/01/2016 13:10,98,1,100,4,08/01/2016 13:10
1311,08/01/2016 13:15,98,1,100,4,08/01/2016 13:15
1312,08/01/2016 13:20,84,1,100,4,08/01/2016 13:20
1313,08/01/2016 13:25,114,1,100,4,08/01/2016 13:25
1314,08/01/2016 13:30,117,1,100,4,08/01/2016 13:30
1315,08/01/2016 13:35,97,1,100,4,08/01/2016 13:35
1316,08/01/2016 13:40,107,1,100,4,08/01/2016 13:40
1317,08/01/2016 13:45,115,1,100,4,08/01/2016 13:45
1318,08/01/2016 13:50,113,1,100,4,08/01/2016 13:50
1319,08/01/2016 13:55,92,1,100,4,08/01/2016 13:55
1320,08/01/2016 14:00,105,1,100,4,08/01/2016 14:00
1321,08/01/2016 14:05,102,1,100,4,08/01/2016 14:05
1322,08/01/2016 14:10,105,1,100,4,08/01/2016 14:10
1323,08/01/2016 14:15,109,1,100,4,08/01/2016 14:15
1324,08/01/2016 14:20,106,1,100,4,08/01/2016 14:20
1325,08/01/2016 14:25,104,1,100,4,08/01/2016 14:25
1326,08/01/2016 14:30,103,1,100,4,08/01/2016 14:30
1327,08/01/2016 14:35,100,1,100,4,08/01/2016 14:35
1328,08/01/2016 14:40,97,1,100,4,08/01/2016 14:40
1329,08/01/2016 14:45,106,1,100,4,08/01/2016 14:45
1330,08/01/2016 14:50,115,1,100,4,08/01/2016 14:50
1331,08/01/2016 14:55,101,1,100,4,08/01/2016 14:55
1332,08/01/2016 15:00,90,1,100,4,08/01/2016 15:00
1333,08/01/2016 15:05,118,1,100,4,08/01/2016 15:05
1334,08/01/2016 15:10,101,1,100,4,08/01/2016 15:10
1335,08/01/2016 15:15,104,1,100,4,08/01/2016 15:15
1336,08/01/2016 15:20,97,1,100,4,08/01/2016 15:20
1337,08/01/2016 15:25,93,1,100,4,08/01/2016 15:25
1338,08/01/2016 15:30,88,1,100,4,08/01/2016 15:30
1339,08/01/2016 15:35,116,1,100,4,08/01/2016 15:35
1340,08/01/2016 15:40,110,1,100,4,08/01/2016 15:40
1341,08/01/2016 15:45,104,1,100,4,08/01/2016 15:45
1342,08/01/2016 15:50,95,1,100,4,08/01/2016 15:50
1343,08/01/2016 15:55,103,1,100,4,08/01/2016 15:55
1344,08/01/2016 16:00,84,1,100,4,08/01/2016 16:00
1345,08/01/2016 16:05,93,1,100,4,08/01/2016 16:05
1346,08/01/2016 16:10,95,1,100,4,08/01/2016 16:10
1347,08/01/2016 16:15,79,1,100,4,08/01/2016 16:15
1348,08/01/2016 16:20,56,1,100,4,08/01/2016 16:20
1349,08/01/2016 16:25,91,1,100,4,08/01/2016 16:25
1350,08/01/2016 16:30,72,1,100,4,08/01/2016 16:30
1351,08/01/2016 16:35,75,1,100,4,08/01/2016 16:35
1352,08/01/2016 16:40,93,1,100,4,08/01/2016 16:40
1353,08/01/2016 16:45,77,1,100,4,08/01/2016 16:45
1354,08/01/2016 16:50,101,1,100,4,08/01/2016 16:50
1355,08/01/2016 16:55,91,1,100,4,08/01/2016 16:55
1356,08/01/2016 17:00,102,1,100,4,08/01/2016 17:00
1357,08/01/2016 17:05,97,1,100,4,08/01/2016 17:05
1358,08/01/2016 17:10,101,1,100,4,08/01/2016 17:10
1359,08/01/2016 17:15,114,1,100,4,08/01/2016 17:15
1360,08/01/2016 17:20,99,1,100,4,08/01/2016 17:20
1361,08/01/2016 17:25,113,1,100,4,08/01/2016 17:25
1362,08/01/2016 17:30,89,1,100,4,08/01/2016 17:30
1363,08/01/2016 17:35,91,1,100,4,08/01/2016 17:35
1364,08/01/2016 17:40,91,1,100,4,08/01/2016 17:40
1365,08/01/2016 17:45,91,1,100,4,08/01/2016 17:45
1366,08/01/2016 17:50,81,1,100,4,08/01/2016 17:50
1367,08/01/2016 17:55,86,1,100,4,08/01/2016 17:55
1368,08/01/2016 18:00,90,1,100,4,08/01/2016 18:00
1369,08/01/2016 18:05,71,1,100,4,08/01/2016 18:05
1370,08/01/2016 18:10,76,1,100,4,08/01/2016 18:10
1371,08/01/2016 18:15,75,1,100,4,08/01/2016 18:15
1372,08/01/2016 18:20,90,1,100,4,08/01/2016 18:20
1373,08/01/2016 18:25,96,1,100,4,08/01/2016 18:25
1374,08/01/2016 18:30,75,1,100,4,08/01/2016 18:30
1375,08/01/2016 18:35,90,1,100,4,08/01/2016 18:35
1376,08/01/2016 18:40,69,1,100,4,08/01/2016 18:40
1377,08/01/2016 18:45,75,1,100,4,08/01/2016 18:45
1378,08/01/2016 18:50,78,1,100,4,08/01/2016 18:50
1379,08/01/2016 18:55,94,1,100,4,08/01/2016 18:55
1380,08/01/2016 19:00,84,1,100,4,08/01/2016 19:00
1381,08/01/2016 19:05,72,1,100,4,08/01/2016 19:05
1382,08/01/2016 19:10,89,1,100,4,08/01/2016 19:10
1383,08/01/2016 19:15,86,1,100,4,08/01/2016 19:15
1384,08/01/2016 19:20,69,1,100,4,08/01/2016 19:20
1385,08/01/2016 19:25,78,1,100,4,08/01/2016 19:25
1386,08/01/2016 19:30,84,1,100,4,08/01/2016 19:30
1387,08/01/2016 19:35,79,1,100,4,08/01/2016 19:35
1388,08/01/2016 19:40,84,1,100,4,08/01/2016 19:40
1389,08/01/2016 19:45,77,1,100,4,08/01/2016 19:45
1390,08/01/2016 19:50,99,1,100,4,08/01/2016 19:50
1391,08/01/2016 19:55,74,1,100,4,08/01/2016 19:55
1392,08/01/2016 20:00,96,1,100,4,08/01/2016 20:00
1393,08/01/2016 20:05,52,1,100,4,08/01/2016 20:05
1394,08/01/2016 20:10,82,1,100,4,08/01/2016 20:10
1395,08/01/2016 20:15,65,1,100,4,08/01/2016 20:15
1396,08/01/2016 20:20,66,1,100,4,08/01/2016 20:20
1397,08/01/2016 20:25,41,1,100,4,08/01/2016 20:25
1398,08/01/2016 20:30,60,1,100,4,08/01/2016 20:30
1399,08/01/2016 20:35,60,1,100,4,08/01/2016 20:35
1400,08/01/2016 20:40,55,1,100,4,08/01/2016 20:40
1401,08/01/2016 20:45,55,1,100,4,08/01/2016 20:45
1402,08/01/2016 20:50,48,1,100,4,08/01/2016 20:50
1403,08/01/2016 20:55,62,1,100,4,08/01/2016 20:55
1404,08/01/2016 21:00,45,1,100,4,08/01/2016 21:00
1405,08/01/2016 21:05,62,1,100,4,08/01/2016 21:05
1406,08/01/2016 21:10,52,1,100,4,08/01/2016 21:10
1407,08/01/2016 21:15,50,1,100,4,08/01/2016 21:15
1408,08/01/2016 21:20,53,1,100,4,08/01/2016 21:20
1409,08/01/2016 21:25,50,1,100,4,08/01/2016 21:25
1410,08/01/2016 21:30,39,1,100,4,08/01/2016 21:30
1411,08/01/2016 21:35,49,1,100,4,08/01/2016 21:35
1412,08/01/2016 21:40,43,1,100,4,08/01/2016 21:40
1413,08/01/2016 21:45,46,1,100,4,08/01/2016 21:45
1414,08/01/2016 21:50,40,1,100,4,08/01/2016 21:50
1415,08/01/2016 21:55,45,1,100,4,08/01/2016 21:55
1416,08/01/2016 22:00,40,1,100,4,08/01/2016 22:00
1417,08/01/2016 22:05,37,1,100,4,08/01/2016 22:05
1418,08/01/2016 22:10,46,1,100,4,08/01/2016 22:10
1419,08/01/2016 22:15,50,1,100,4,08/01/2016 22:15
1420,08/01/2016 22:20,34,1,100,4,08/01/2016 22:20
1421,08/01/2016 22:25,33,1,100,4,08/01/2016 22:25
1422,08/01/2016 22:30,41,1,100,4,08/01/2016 22:30
1423,08/01/2016 22:35,31,1,100,4,08/01/2016 22:35
1424,08/01/2016 22:40,29,1,100,4,08/01/2016 22:40
1425,08/01/2016 22:45,39,1,100,4,08/01/2016 22:45
1426,08/01/2016 22:50,42,1,100,4,08/01/2016 22:50
1427,08/01/2016 22:55,29,1,100,4,08/01/2016 22:55
1428,08/01/2016 23:00,27,1,100,4,08/01/2016 23:00
1429,08/01/2016 23:05,21,1,100,4,08/01/2016 23:05
1430,08/01/2016 23:10,26,1,100,4,08/01/2016 23:10
1431,08/01/2016 23:15,17,1,100,4,08/01/2016 23:15
1432,08/01/2016 23:20,31,1,100,4,08/01/2016 23:20
1433,08/01/2016 23:25,22,1,100,4,08/01/2016 23:25
1434,08/01/2016 23:30,23,1,100,4,08/01/2016 23:30
1435,08/01/2016 23:35,24,1,100,4,08/01/2016 23:35
1436,08/01/2016 23:40,22,1,100,4,08/01/2016 23:40
1437,08/01/2016 23:45,19,1,100,4,08/01/2016 23:45
1438,08/01/2016 23:50,24,1,100,4,08/01/2016 23:50
1439,08/01/2016 23:55,21,1,100,4,08/01/2016 23:55
1440,11/01/2016 0:00,8,1,100,0,11/01/2016 0:00
1441,11/01/2016 0:05,10,1,100,0,11/01/2016 0:05
1442,11/01/2016 0:10,10,1,100,0,11/01/2016 0:10
1443,11/01/2016 0:15,13,1,100,0,11/01/2016 0:15
1444,11/01/2016 0:20,14,1,100,0,11/01/2016 0:20
1445,11/01/2016 0:25,11,1,100,0,11/01/2016 0:25
1446,11/01/2016 0:30,13,1,100,0,11/01/2016 0:30
1447,11/01/2016 0:35,14,1,100,0,11/01/2016 0:35
1448,11/01/2016 0:40,21,1,100,0,11/01/2016 0:40
1449,11/01/2016 0:45,20,1,100,0,11/01/2016 0:45
1450,11/01/2016 0:50,13,1,100,0,11/01/2016 0:50
1451,11/01/2016 0:55,16,1,100,0,11/01/2016 0:55
1452,11/01/2016 1:00,17,1,100,0,11/01/2016 1:00
1453,11/01/2016 1:05,11,1,100,0,11/01/2016 1:05
1454,11/01/2016 1:10,9,1,100,0,11/01/2016 1:10
1455,11/01/2016 1:15,11,1,100,0,11/01/2016 1:15
1456,11/01/2016 1:20,14,1,100,0,11/01/2016 1:20
1457,11/01/2016 1:25,10,1,100,0,11/01/2016 1:25
1458,11/01/2016 1:30,2,1,100,0,11/01/2016 1:30
1459,11/01/2016 1:35,8,1,100,0,11/01/2016 1:35
1460,11/01/2016 1:40,3,1,100,0,11/01/2016 1:40
1461,11/01/2016 1:45,0,1,100,0,11/01/2016 1:45
1462,11/01/2016 1:50,3,1,100,0,11/01/2016 1:50
1463,11/01/2016 1:55,7,1,100,0,11/01/2016 1:55
1464,11/01/2016 2:00,5,1,100,0,11/01/2016 2:00
1465,11/01/2016 2:05,7,1,100,0,11/01/2016 2:05
1466,11/01/2016 2:10,5,1,100,0,11/01/2016 2:10
1467,11/01/2016 2:15,4,1,100,0,11/01/2016 2:15
1468,11/01/2016 2:20,7,1,100,0,11/01/2016 2:20
1469,11/01/2016 2:25,3,1,100,0,11/01/2016 2:25
1470,11/01/2016 2:30,5,1,100,0,11/01/2016 2:30
1471,11/01/2016 2:35,7,1,100,0,11/01/2016 2:35
1472,11/01/2016 2:40,9,1,100,0,11/01/2016 2:40
1473,11/01/2016 2:45,4,1,100,0,11/01/2016 2:45
1474,11/01/2016 2:50,5,1,100,0,11/01/2016 2:50
1475,11/01/2016 2:55,5,1,100,0,11/01/2016 2:55
1476,11/01/2016 3:00,9,1,100,0,11/01/2016 3:00
1477,11/01/2016 3:05,4,1,100,0,11/01/2016 3:05
1478,11/01/2016 3:10,6,1,100,0,11/01/2016 3:10
1479,11/01/2016 3:15,6,1,100,0,11/01/2016 3:15
1480,11/01/2016 3:20,3,1,100,0,11/01/2016 3:20
1481,11/01/2016 3:25,8,1,100,0,11/01/2016 3:25
1482,11/01/2016 3:30,11,1,100,0,11/01/2016 3:30
1483,11/01/2016 3:35,8,1,100,0,11/01/2016 3:35
1484,11/01/2016 3:40,9,1,100,0,11/01/2016 3:40
1485,11/01/2016 3:45,7,1,100,0,11/01/2016 3:45
1486,11/01/2016 3:50,13,1,100,0,11/01/2016 3:50
1487,11/01/2016 3:55,9,1,100,0,11/01/2016 3:55
1488,11/01/2016 4:00,10,1,100,0,11/01/2016 4:00
1489,11/01/2016 4:05,17,1,100,0,11/01/2016 4:05
1490,11/01/2016 4:10,14,1,100,0,11/01/2016 4:10
1491,11/01/2016 4:15,25,1,100,0,11/01/2016 4:15
1492,11/01/2016 4:20,23,1,100,0,11/01/2016 4:20
1493,11/01/2016 4:25,21,1,100,0,11/01/2016 4:25
1494,11/01/2016 4:30,23,1,100,0,11/01/2016 4:30
1495,11/01/2016 4:35,22,1,100,0,11/01/2016 4:35
1496,11/01/2016 4:40,32,1,100,0,11/01/2016 4:40
1497,11/01/2016 4:45,40,1,100,0,11/01/2016 4:45
1498,11/01/2016 4:50,46,1,100,0,11/01/2016 4:50
1499,11/01/2016 4:55,56,1,100,0,11/01/2016 4:55
1500,11/01/2016 5:00,63,1,100,0,11/01/2016 5:00
1501,11/01/2016 5:05,61,1,100,0,11/01/2016 5:05
1502,11/01/2016 5:10,55,1,100,0,11/01/2016 5:10
1503,11/01/2016 5:15,57,1,100,0,11/01/2016 5:15
1504,11/01/2016 5:20,62,1,100,0,11/01/2016 5:20
1505,11/01/2016 5:25,89,1,100,0,11/01/2016 5:25
1506,11/01/2016 5:30,87,1,100,0,11/01/2016 5:30
1507,11/01/2016 5:35,100,1,100,0,11/01/2016 5:35
1508,11/01/2016 5:40,90,1,100,0,11/01/2016 5:40
1509,11/01/2016 5:45,102,1,100,0,11/01/2016 5:45
1510,11/01/2016 5:50,112,1,100,0,11/01/2016 5:50
1511,11/01/2016 5:55,106,1,100,0,11/01/2016 5:55
1512,11/01/2016 6:00,98,1,100,0,11/01/2016 6:00
1513,11/01/2016 6:05,110,1,100,0,11/01/2016 6:05
1514,11/01/2016 6:10,114,1,100,0,11/01/2016 6:10
1515,11/01/2016 6:15,149,1,100,0,11/01/2016 6:15
1516,11/01/2016 6:20,148,1,100,0,11/01/2016 6:20
1517,11/01/2016 6:25,137,1,100,0,11/01/2016 6:25
1518,11/01/2016 6:30,152,1,100,0,11/01/2016 6:30
1519,11/01/2016 6:35,149,1,100,0,11/01/2016 6:35
1520,11/01/2016 6:40,166,1,100,0,11/01/2016 6:40
1521,11/01/2016 6:45,172,1,100,0,11/01/2016 6:45
1522,11/01/2016 6:50,159,1,100,0,11/01/2016 6:50
1523,11/01/2016 6:55,151,1,100,0,11/01/2016 6:55
1524,11/01/2016 7:00,163,1,100,0,11/01/2016 7:00
1525,11/01/2016 7:05,154,1,100,0,11/01/2016 7:05
1526,11/01/2016 7:10,122,1,100,0,11/01/2016 7:10
1527,11/01/2016 7:15,129,1,100,0,11/01/2016 7:15
1528,11/01/2016 7:20,122,1,100,0,11/01/2016 7:20
1529,11/01/2016 7:25,100,1,100,0,11/01/2016 7:25
1530,11/01/2016 7:30,75,1,100,0,11/01/2016 7:30
1531,11/01/2016 7:35,84,1,100,0,11/01/2016 7:35
1532,11/01/2016 7:40,74,1,100,0,11/01/2016 7:40
1533,11/01/2016 7:45,86,1,100,0,11/01/2016 7:45
1534,11/01/2016 7:50,76,1,100,0,11/01/2016 7:50
1535,11/01/2016 7:55,80,1,100,0,11/01/2016 7:55
1536,11/01/2016 8:00,69,1,100,0,11/01/2016 8:00
1537,11/01/2016 8:05,94,1,100,0,11/01/2016 8:05
1538,11/01/2016 8:10,74,1,100,0,11/01/2016 8:10
1539,11/01/2016 8:15,74,1,100,0,11/01/2016 8:15
1540,11/01/2016 8:20,77,1,100,0,11/01/2016 8:20
1541,11/01/2016 8:25,75,1,100,0,11/01/2016 8:25
1542,11/01/2016 8:30,87,1,100,0,11/01/2016 8:30
1543,11/01/2016 8:35,80,1,100,0,11/01/2016 8:35
1544,11/01/2016 8:40,74,1,100,0,11/01/2016 8:40
1545,11/01/2016 8:45,86,1,100,0,11/01/2016 8:45
1546,11/01/2016 8:50,77,1,100,0,11/01/2016 8:50
1547,11/01/2016 8:55,92,1,100,0,11/01/2016 8:55
1548,11/01/2016 9:00,69,1,100,0,11/01/2016 9:00
1549,11/01/2016 9:05,76,1,100,0,11/01/2016 9:05
1550,11/01/2016 9:10,80,1,100,0,11/01/2016 9:10
1551,11/01/2016 9:15,91,1,100,0,11/01/2016 9:15
1552,11/01/2016 9:20,93,1,100,0,11/01/2016 9:20
1553,11/01/2016 9:25,83,1,100,0,11/01/2016 9:25
1554,11/01/2016 9:30,106,1,100,0,11/01/2016 9:30
1555,11/01/2016 9:35,86,1,100,0,11/01/2016 9:35
1556,11/01/2016 9:40,105,1,100,0,11/01/2016 9:40
1557,11/01/2016 9:45,82,1,100,0,11/01/2016 9:45
1558,11/01/2016 9:50,101,1,100,0,11/01/2016 9:50
1559,11/01/2016 9:55,94,1,100,0,11/01/2016 9:55
1560,11/01/2016 10:00,76,1,100,0,11/01/2016 10:00
1561,11/01/2016 10:05,103,1,100,0,11/01/2016 10:05
1562,11/01/2016 10:10,100,1,100,0,11/01/2016 10:10
1563,11/01/2016 10:15,96,1,100,0,11/01/2016 10:15
1564,11/01/2016 10:20,105,1,100,0,11/01/2016 10:20
1565,11/01/2016 10:25,111,1,100,0,11/01/2016 10:25
1566,11/01/2016 10:30,105,1,100,0,11/01/2016 10:30
1567,11/01/2016 10:35,126,1,100,0,11/01/2016 10:35
1568,11/01/2016 10:40,109,1,100,0,11/01/2016 10:40
1569,11/01/2016 10:45,93,1,100,0,11/01/2016 10:45
1570,11/01/2016 10:50,112,1,100,0,11/01/2016 10:50
1571,11/01/2016 10:55,86,1,100,0,11/01/2016 10:55
1572,11/01/2016 11:00,108,1,100,0,11/01/2016 11:00
1573,11/01/2016 11:05,93,1,100,0,11/01/2016 11:05
1574,11/01/2016 11:10,89,1,100,0,11/01/2016 11:10
1575,11/01/2016 11:15,111,1,100,0,11/01/2016 11:15
1576,11/01/2016 11:20,94,1,100,0,11/01/2016 11:20
1577,11/01/2016 11:25,112,1,100,0,11/01/2016 11:25
1578,11/01/2016 11:30,100,1,100,0,11/01/2016 11:30
1579,11/01/2016 11:35,96,1,100,0,11/01/2016 11:35
1580,11/01/2016 11:40,103,1,100,0,11/01/2016 11:40
1581,11/01/2016 11:45,100,1,100,0,11/01/2016 11:45
1582,11/01/2016 11:50,109,1,100,0,11/01/2016 11:50
1583,11/01/2016 11:55,87,1,100,0,11/01/2016 11:55
1584,11/01/2016 12:00,102,1,100,0,11/01/2016 12:00
1585,11/01/2016 12:05,95,1,100,0,11/01/2016 12:05
1586,11/01/2016 12:10,81,1,100,0,11/01/2016 12:10
1587,11/01/2016 12:15,108,1,100,0,11/01/2016 12:15
1588,11/01/2016 12:20,102,1,100,0,11/01/2016 12:20
1589,11/01/2016 12:25,85,1,100,0,11/01/2016 12:25
1590,11/01/2016 12:30,82,1,100,0,11/01/2016 12:30
1591,11/01/2016 12:35,71,1,100,0,11/01/2016 12:35
1592,11/01/2016 12:40,83,1,100,0,11/01/2016 12:40
1593,11/01/2016 12:45,82,1,100,0,11/01/2016 12:45
1594,11/01/2016 12:50,83,1,100,0,11/01/2016 12:50
1595,11/01/2016 12:55,98,1,100,0,11/01/2016 12:55
1596,11/01/2016 13:00,89,1,100,0,11/01/2016 13:00
1597,11/01/2016 13:05,98,1,100,0,11/01/2016 13:05
1598,11/01/2016 13:10,86,1,100,0,11/01/2016 13:10
1599,11/01/2016 13:15,89,1,100,0,11/01/2016 13:15
1600,11/01/2016 13:20,90,1,100,0,11/01/2016 13:20
1601,11/01/2016 13:25,89,1,100,0,11/01/2016 13:25
1602,11/01/2016 13:30,93,1,100,0,11/01/2016 13:30
1603,11/01/2016 13:35,91,1,100,0,11/01/2016 13:35
1604,11/01/2016 13:40,85,1,100,0,11/01/2016 13:40
1605,11/01/2016 13:45,79,1,100,0,11/01/2016 13:45
1606,11/01/2016 13:50,101,1,100,0,11/01/2016 13:50
1607,11/01/2016 13:55,80,1,100,0,11/01/2016 13:55
1608,11/01/2016 14:00,86,1,100,0,11/01/2016 14:00
1609,11/01/2016 14:05,87,1,100,0,11/01/2016 14:05
1610,11/01/2016 14:10,88,1,100,0,11/01/2016 14:10
1611,11/01/2016 14:15,105,1,100,0,11/01/2016 14:15
1612,11/01/2016 14:20,108,1,100,0,11/01/2016 14:20
1613,11/01/2016 14:25,102,1,100,0,11/01/2016 14:25
1614,11/01/2016 14:30,81,1,100,0,11/01/2016 14:30
1615,11/01/2016 14:35,85,1,100,0,11/01/2016 14:35
1616,11/01/2016 14:40,99,1,100,0,11/01/2016 14:40
1617,11/01/2016 14:45,118,1,100,0,11/01/2016 14:45
1618,11/01/2016 14:50,105,1,100,0,11/01/2016 14:50
1619,11/01/2016 14:55,93,1,100,0,11/01/2016 14:55
1620,11/01/2016 15:00,92,1,100,0,11/01/2016 15:00
1621,11/01/2016 15:05,94,1,100,0,11/01/2016 15:05
1622,11/01/2016 15:10,78,1,100,0,11/01/2016 15:10
1623,11/01/2016 15:15,103,1,100,0,11/01/2016 15:15
1624,11/01/2016 15:20,96,1,100,0,11/01/2016 15:20
1625,11/01/2016 15:25,118,1,100,0,11/01/2016 15:25
1626,11/01/2016 15:30,97,1,100,0,11/01/2016 15:30
1627,11/01/2016 15:35,102,1,100,0,11/01/2016 15:35
1628,11/01/2016 15:40,91,1,100,0,11/01/2016 15:40
